date,segment,product,country,customer,business_unit,cost_function,units_sold,unit_price,sales,cogs,gross_profit,operating_expenses,ebitda,budget,cost_actual,cost_budget,downtime_hours,headcount,units_produced,year,month,month_name,quarter,fiscal_quarter,month_year,week_number,gross_margin_pct,ebitda_margin_pct,operating_expense_pct,budget_variance,budget_variance_pct,budget_status,cost_variance,cost_variance_pct,cost_status,cost_per_unit,revenue_per_head,output_per_head,downtime_revenue_loss,margin_rag,cost_rag,downtime_rag,is_top5_customer,customer_concentration
2023-02-15,Automotive Components,Suspension Unit,USA,Client_02,North Zone,Overhead,556,4981.39,2769652.84,1876632.03,893020.81,500483.12,392537.69,2556027.9,2377115.15,2096526.6,2.6,27,310,2023,2,Feb,1,Q1-2023,Feb-2023,7,32.24,14.17,18.07,213624.94,8.36,On Track,280588.55,13.38,Over Budget,7668.11,102579.73,11.48,900137.17,GREEN,RED,GREEN,0,29.36
2023-02-16,Consumer Electronics,Control Panel,Japan,Client_12,North Zone,Labour,102,4777.11,487265.22,244878.51,242386.71,81074.48,161312.23,412456.09,325952.99,326285.89,18.3,45,678,2023,2,Feb,1,Q1-2023,Feb-2023,7,49.74,33.11,16.64,74809.13,18.14,On Track,-332.9,-0.1,Within Budget,480.76,10828.12,15.07,1114619.19,GREEN,GREEN,RED,0,29.36
2023-02-16,Consumer Electronics,Wiring Harness,India,Client_05,North Zone,Labour,432,6461.73,2791467.36,1511727.61,1279739.75,593672.05,686067.7,3047689.06,2105399.66,1953334.84,12.2,74,81,2023,2,Feb,1,Q1-2023,Feb-2023,7,45.84,24.58,21.27,-256221.7,-8.41,Over Budget,152064.82,7.78,Over Budget,25992.59,37722.53,1.09,4256987.72,GREEN,AMBER,AMBER,0,29.36
2023-02-17,Automotive Components,Drive Shaft,Germany,Client_11,West Zone,R&D,517,1617.05,836014.85,577807.95,258206.9,97624.56,160582.34,965841.89,675432.51,646015.54,9.4,88,797,2023,2,Feb,1,Q1-2023,Feb-2023,7,30.89,19.21,11.68,-129827.04,-13.44,Over Budget,29416.97,4.55,Over Budget,847.47,9500.17,9.06,982317.45,GREEN,GREEN,AMBER,0,29.36
2023-02-18,Industrial Equipment,Sensor Array,USA,Client_17,Export Division,R&D,551,5815.55,3204368.05,1701338.24,1503029.81,634111.94,868917.87,3052509.24,2335450.18,2432870.06,23.5,84,355,2023,2,Feb,1,Q1-2023,Feb-2023,7,46.91,27.12,19.79,151858.81,4.97,On Track,-97419.88,-4.0,Within Budget,6578.73,38147.24,4.23,9412831.15,GREEN,GREEN,RED,0,29.36
2023-02-21,Consumer Electronics,PCB Assembly,UK,Client_16,East Zone,R&D,641,2206.57,1414411.37,656097.2,758314.17,222987.4,535326.77,1426750.19,879084.6,925749.82,18.6,58,191,2023,2,Feb,1,Q1-2023,Feb-2023,8,53.61,37.85,15.77,-12338.82,-0.86,Over Budget,-46665.22,-5.04,Within Budget,4602.54,24386.4,3.29,3288506.44,GREEN,GREEN,RED,1,29.36
2023-02-21,Consumer Electronics,Power Unit,India,Client_19,North Zone,Logistics,69,3807.79,262737.51,147939.79,114797.72,39293.76,75503.96,234729.96,187233.55,187315.31,14.7,70,793,2023,2,Feb,1,Q1-2023,Feb-2023,8,43.69,28.74,14.96,28007.55,11.93,On Track,-81.76,-0.04,Within Budget,236.11,3753.39,11.33,482780.17,GREEN,GREEN,AMBER,0,29.36
2023-02-21,Consumer Electronics,PCB Assembly,Germany,Client_17,South Zone,R&D,382,7985.92,3050621.44,1766798.42,1283823.02,443008.11,840814.91,3552164.28,2209806.53,2188413.94,12.8,79,402,2023,2,Feb,1,Q1-2023,Feb-2023,8,42.08,27.56,14.52,-501542.84,-14.12,Over Budget,21392.59,0.98,Over Budget,5497.03,38615.46,5.09,4880994.3,GREEN,GREEN,AMBER,0,29.36
2023-02-21,Consumer Electronics,Control Panel,UK,Client_16,South Zone,Logistics,335,4685.65,1569692.75,801664.22,768028.53,340229.77,427798.76,1455326.89,1141893.99,1084069.61,5.0,100,540,2023,2,Feb,1,Q1-2023,Feb-2023,8,48.93,27.25,21.67,114365.86,7.86,On Track,57824.38,5.33,Over Budget,2114.62,15696.93,5.4,981057.97,GREEN,AMBER,GREEN,1,29.36
2023-02-22,Industrial Equipment,Robotic Arm,USA,Client_18,East Zone,Overhead,174,4801.08,835387.92,498443.84,336944.08,173335.69,163608.39,803669.65,671779.53,646811.04,18.6,28,337,2023,2,Feb,1,Q1-2023,Feb-2023,8,40.33,19.58,20.75,31718.27,3.95,On Track,24968.49,3.86,Over Budget,1993.41,29835.28,12.04,1942276.91,GREEN,GREEN,RED,0,29.36
2023-02-22,Automotive Components,Gear Box,India,Client_12,West Zone,Overhead,540,2104.9,1136646.0,765584.46,371061.54,150646.43,220415.11,1162023.31,916230.89,866011.5,2.6,104,640,2023,2,Feb,1,Q1-2023,Feb-2023,8,32.65,19.39,13.25,-25377.31,-2.18,Over Budget,50219.39,5.8,Over Budget,1431.61,10929.29,6.15,369409.95,GREEN,AMBER,GREEN,0,29.36
2023-02-22,Automotive Components,Brake Assembly,India,Client_17,South Zone,Logistics,103,1251.48,128902.44,69501.52,59400.92,20197.53,39203.39,137310.63,89699.05,81894.52,23.1,30,456,2023,2,Feb,1,Q1-2023,Feb-2023,8,46.08,30.41,15.67,-8408.19,-6.12,Over Budget,7804.53,9.53,Over Budget,196.71,4296.75,15.2,372205.8,GREEN,AMBER,RED,0,29.36
2023-02-23,Consumer Electronics,Display Module,Japan,Client_07,East Zone,Overhead,342,5344.23,1827726.66,1270531.35,557195.31,202393.84,354801.47,1876505.04,1472925.19,1485351.59,17.4,14,219,2023,2,Feb,1,Q1-2023,Feb-2023,8,30.49,19.41,11.07,-48778.38,-2.6,Over Budget,-12426.4,-0.84,Within Budget,6725.69,130551.9,15.64,3975305.49,GREEN,GREEN,RED,0,29.36
2023-02-24,Industrial Equipment,Conveyor Belt,India,Client_13,West Zone,Logistics,346,7075.57,2448147.22,1107791.85,1340355.37,411669.23,928686.14,2102048.36,1519461.08,1695594.78,6.8,92,596,2023,2,Feb,1,Q1-2023,Feb-2023,8,54.75,37.93,16.82,346098.86,16.46,On Track,-176133.7,-10.39,Within Budget,2549.43,26610.3,6.48,2080925.14,GREEN,GREEN,GREEN,0,29.36
2023-02-25,Consumer Electronics,Display Module,Germany,Client_17,West Zone,Overhead,247,6566.1,1621826.7,874626.34,747200.36,304472.51,442727.85,1708404.22,1179098.85,1240958.58,0.3,53,849,2023,2,Feb,1,Q1-2023,Feb-2023,8,46.07,27.3,18.77,-86577.52,-5.07,Over Budget,-61859.73,-4.98,Within Budget,1388.81,30600.5,16.02,60818.5,GREEN,GREEN,GREEN,0,29.36
2023-02-25,Industrial Equipment,Sensor Array,Germany,Client_06,Export Division,Labour,487,4364.6,2125560.2,1006281.0,1119279.2,383261.25,736017.95,1884354.25,1389542.25,1269689.85,7.8,41,46,2023,2,Feb,1,Q1-2023,Feb-2023,8,52.66,34.63,18.03,241205.95,12.8,On Track,119852.4,9.44,Over Budget,30207.44,51842.93,1.12,2072421.2,GREEN,AMBER,GREEN,1,29.36
2023-02-25,Industrial Equipment,Robotic Arm,Germany,Client_15,East Zone,Overhead,359,4868.46,1747777.14,1056840.43,690936.71,229634.11,461302.6,1659407.35,1286474.54,1205056.94,16.0,69,354,2023,2,Feb,1,Q1-2023,Feb-2023,8,39.53,26.39,13.14,88369.79,5.33,On Track,81417.6,6.76,Over Budget,3634.11,25330.1,5.13,3495554.28,GREEN,AMBER,RED,1,29.36
2023-02-27,Automotive Components,Clutch Kit,UK,Client_10,North Zone,Overhead,426,5109.69,2176727.94,1108313.08,1068414.86,252561.94,815852.92,1904956.5,1360875.02,1441787.7,14.5,63,758,2023,2,Feb,1,Q1-2023,Feb-2023,9,49.08,37.48,11.6,271771.44,14.27,On Track,-80912.68,-5.61,Within Budget,1795.35,34551.24,12.03,3945319.39,GREEN,GREEN,AMBER,0,29.36
2023-02-28,Consumer Electronics,Display Module,UK,Client_07,South Zone,R&D,133,4441.3,590692.9,350048.6,240644.3,84713.74,155930.56,679419.75,434762.34,394299.06,19.9,74,247,2023,2,Feb,1,Q1-2023,Feb-2023,9,40.74,26.4,14.34,-88726.85,-13.06,Over Budget,40463.28,10.26,Over Budget,1760.17,7982.34,3.34,1469348.59,GREEN,RED,RED,0,29.36
2023-02-28,Consumer Electronics,Wiring Harness,Germany,Client_06,East Zone,R&D,502,1371.8,688643.6,348080.69,340562.91,117054.07,223508.84,587233.25,465134.76,466292.99,19.4,68,175,2023,2,Feb,1,Q1-2023,Feb-2023,9,49.45,32.46,17.0,101410.35,17.27,On Track,-1158.23,-0.25,Within Budget,2657.91,10127.11,2.57,1669960.73,GREEN,GREEN,RED,1,29.36
2023-03-01,Consumer Electronics,Display Module,Japan,Client_19,North Zone,R&D,523,5545.76,2900432.48,1546527.37,1353905.11,297620.5,1056284.61,2644047.59,1844147.87,1624184.76,5.2,19,86,2023,3,Mar,1,Q1-2023,Mar-2023,9,46.68,36.42,10.26,256384.89,9.7,On Track,219963.11,13.54,Over Budget,21443.58,152654.34,4.53,1885281.11,GREEN,RED,GREEN,0,29.36
2023-03-01,Industrial Equipment,CNC Module,India,Client_18,North Zone,Production,533,738.01,393359.33,220436.24,172923.09,75633.81,97289.28,431003.02,296070.05,330058.89,15.5,63,423,2023,3,Mar,1,Q1-2023,Mar-2023,9,43.96,24.73,19.23,-37643.69,-8.73,Over Budget,-33988.84,-10.3,Within Budget,699.93,6243.8,6.71,762133.7,GREEN,GREEN,AMBER,0,29.36
2023-03-02,Industrial Equipment,Robotic Arm,Japan,Client_13,North Zone,R&D,186,5401.51,1004680.86,546443.78,458237.08,121985.17,336251.91,1018156.7,668428.95,673055.96,17.5,38,43,2023,3,Mar,1,Q1-2023,Mar-2023,9,45.61,33.47,12.14,-13475.84,-1.32,Over Budget,-4627.01,-0.69,Within Budget,15544.86,26438.97,1.13,2197739.38,GREEN,GREEN,RED,0,29.36
2023-03-02,Automotive Components,Gear Box,Japan,Client_18,West Zone,R&D,438,6675.2,2923737.6,1511070.19,1412667.41,413823.39,998844.02,2687598.72,1924893.58,2126966.0,17.4,24,72,2023,3,Mar,1,Q1-2023,Mar-2023,9,48.32,34.16,14.15,236138.88,8.79,On Track,-202072.42,-9.5,Within Budget,26734.63,121822.4,3.0,6359129.28,GREEN,GREEN,RED,0,29.36
2023-03-03,Consumer Electronics,Display Module,UK,Client_01,South Zone,Logistics,118,1256.73,148294.14,68076.74,80217.4,25467.17,54750.23,159146.76,93543.91,83411.45,17.8,61,489,2023,3,Mar,1,Q1-2023,Mar-2023,9,54.09,36.92,17.17,-10852.62,-6.82,Over Budget,10132.46,12.15,Over Budget,191.3,2431.05,8.02,329954.46,GREEN,RED,RED,0,29.36
2023-03-03,Automotive Components,Suspension Unit,Germany,Client_02,South Zone,R&D,346,2256.21,780648.66,544445.61,236203.05,132033.64,104169.41,802421.68,676479.25,720727.2,19.6,40,349,2023,3,Mar,1,Q1-2023,Mar-2023,9,30.26,13.34,16.91,-21773.02,-2.71,Over Budget,-44247.95,-6.14,Within Budget,1938.34,19516.22,8.72,1912589.22,GREEN,GREEN,RED,0,29.36
2023-03-04,Automotive Components,Suspension Unit,Germany,Client_14,East Zone,Overhead,112,4675.39,523643.68,319291.8,204351.88,98563.07,105788.81,462402.48,417854.87,435780.86,13.3,16,392,2023,3,Mar,1,Q1-2023,Mar-2023,9,39.02,20.2,18.82,61241.2,13.24,On Track,-17925.99,-4.11,Within Budget,1065.96,32727.73,24.5,870557.62,GREEN,GREEN,AMBER,0,29.36
2023-03-04,Consumer Electronics,Display Module,UK,Client_11,West Zone,Labour,202,2749.16,555330.32,277469.31,277861.01,91380.38,186480.63,503544.96,368849.69,344536.11,20.6,28,514,2023,3,Mar,1,Q1-2023,Mar-2023,9,50.04,33.58,16.46,51785.36,10.28,On Track,24313.58,7.06,Over Budget,717.61,19833.23,18.36,1429975.57,GREEN,AMBER,RED,0,29.36
2023-03-05,Automotive Components,Suspension Unit,Japan,Client_14,Export Division,R&D,187,3413.14,638257.18,331158.99,307098.19,89120.85,217977.34,541539.11,420279.84,415214.98,8.9,78,781,2023,3,Mar,1,Q1-2023,Mar-2023,9,48.12,34.15,13.96,96718.07,17.86,On Track,5064.86,1.22,Over Budget,538.13,8182.78,10.01,710061.11,GREEN,GREEN,AMBER,0,29.36
2023-03-07,Automotive Components,Drive Shaft,USA,Client_13,Export Division,R&D,90,7052.15,634693.5,317857.1,316836.4,121482.6,195353.8,685944.93,439339.7,445544.98,11.5,52,350,2023,3,Mar,1,Q1-2023,Mar-2023,10,49.92,30.78,19.14,-51251.43,-7.47,Over Budget,-6205.28,-1.39,Within Budget,1255.26,12205.64,6.73,912371.91,GREEN,GREEN,AMBER,0,29.36
2023-03-07,Automotive Components,Brake Assembly,Germany,Client_04,West Zone,Logistics,762,5033.01,3835153.62,1937590.75,1897562.87,804673.43,1092889.44,3907057.17,2742264.18,2923591.82,9.1,78,704,2023,3,Mar,1,Q1-2023,Mar-2023,10,49.48,28.5,20.98,-71903.55,-1.84,Over Budget,-181327.64,-6.2,Within Budget,3895.26,49168.64,9.03,4362487.24,GREEN,GREEN,AMBER,0,29.36
2023-03-07,Industrial Equipment,CNC Module,USA,Client_12,Export Division,Labour,527,1239.56,653248.12,467043.65,186204.47,102128.06,84076.41,733142.47,569171.71,625769.76,8.9,62,86,2023,3,Mar,1,Q1-2023,Mar-2023,10,28.5,12.87,15.63,-79894.35,-10.9,Over Budget,-56598.05,-9.04,Within Budget,6618.28,10536.26,1.39,726738.53,GREEN,GREEN,AMBER,0,29.36
2023-03-08,Consumer Electronics,Power Unit,Germany,Client_01,East Zone,R&D,648,4843.57,3138633.36,1766253.62,1372379.74,371266.96,1001112.78,2946396.78,2137520.58,2075877.79,20.0,73,603,2023,3,Mar,1,Q1-2023,Mar-2023,10,43.73,31.9,11.83,192236.58,6.52,On Track,61642.79,2.97,Over Budget,3544.81,42994.98,8.26,7846583.4,GREEN,GREEN,RED,0,29.36
2023-03-09,Consumer Electronics,Control Panel,USA,Client_16,West Zone,Labour,222,5995.79,1331065.38,725547.19,605518.19,155461.81,450056.38,1353369.61,881009.0,814203.38,21.3,92,100,2023,3,Mar,1,Q1-2023,Mar-2023,10,45.49,33.81,11.68,-22304.23,-1.65,Over Budget,66805.62,8.21,Over Budget,8810.09,14468.1,1.09,3543961.57,GREEN,AMBER,RED,1,29.36
2023-03-11,Consumer Electronics,PCB Assembly,India,Client_02,North Zone,Labour,190,6819.09,1295627.1,663992.07,631635.03,239510.08,392124.95,1066678.04,903502.15,904745.28,9.0,89,693,2023,3,Mar,1,Q1-2023,Mar-2023,10,48.75,30.27,18.49,228949.06,21.46,On Track,-1243.13,-0.14,Within Budget,1303.75,14557.61,7.79,1457580.49,GREEN,GREEN,AMBER,0,29.36
2023-03-11,Consumer Electronics,Wiring Harness,Japan,Client_16,North Zone,Production,594,4637.33,2754574.02,1248372.29,1506201.73,450455.81,1055745.92,2531196.43,1698828.1,1893505.38,0.4,114,754,2023,3,Mar,1,Q1-2023,Mar-2023,10,54.68,38.33,16.35,223377.59,8.82,On Track,-194677.28,-10.28,Within Budget,2253.09,24162.93,6.61,137728.7,GREEN,GREEN,GREEN,1,29.36
2023-03-12,Consumer Electronics,Display Module,Germany,Client_04,North Zone,R&D,202,2307.27,466068.54,287723.14,178345.4,60724.16,117621.24,441645.99,348447.3,373112.04,1.9,61,510,2023,3,Mar,1,Q1-2023,Mar-2023,10,38.27,25.24,13.03,24422.55,5.53,On Track,-24664.74,-6.61,Within Budget,683.23,7640.47,8.36,110691.28,GREEN,GREEN,GREEN,0,29.36
2023-03-12,Consumer Electronics,Power Unit,Germany,Client_10,North Zone,Production,145,3539.59,513240.55,283224.5,230016.05,80640.67,149375.38,538507.03,363865.17,381579.16,2.0,118,484,2023,3,Mar,1,Q1-2023,Mar-2023,10,44.82,29.1,15.71,-25266.48,-4.69,Over Budget,-17713.99,-4.64,Within Budget,751.79,4349.5,4.1,128310.14,GREEN,GREEN,GREEN,0,29.36
2023-03-12,Consumer Electronics,Control Panel,UK,Client_04,Export Division,Production,285,2085.63,594404.55,406805.46,187599.09,122748.41,64850.68,589161.96,529553.87,471925.1,1.8,45,596,2023,3,Mar,1,Q1-2023,Mar-2023,10,31.56,10.91,20.65,5242.59,0.89,On Track,57628.77,12.21,Over Budget,888.51,13208.99,13.24,133741.02,GREEN,RED,GREEN,0,29.36
2023-03-12,Consumer Electronics,PCB Assembly,Germany,Client_11,North Zone,Logistics,651,1581.44,1029517.44,691410.01,338107.43,204367.74,133739.69,1188469.76,895777.75,852624.96,13.5,82,438,2023,3,Mar,1,Q1-2023,Mar-2023,10,32.84,12.99,19.85,-158952.32,-13.37,Over Budget,43152.79,5.06,Over Budget,2045.15,12555.09,5.34,1737310.68,GREEN,AMBER,AMBER,0,29.36
2023-03-12,Consumer Electronics,Wiring Harness,USA,Client_13,South Zone,Production,562,6090.92,3423097.04,1860049.54,1563047.5,382436.26,1180611.24,3093014.1,2242485.8,2014300.27,14.5,88,649,2023,3,Mar,1,Q1-2023,Mar-2023,10,45.66,34.49,11.17,330082.94,10.67,On Track,228185.53,11.33,Over Budget,3455.29,38898.83,7.38,6204363.38,GREEN,RED,AMBER,0,29.36
2023-03-13,Industrial Equipment,CNC Module,India,Client_09,West Zone,Labour,283,3168.58,896708.14,631379.88,265328.26,136139.8,129188.46,954716.32,767519.68,797116.2,2.1,89,342,2023,3,Mar,1,Q1-2023,Mar-2023,11,29.59,14.41,15.18,-58008.18,-6.08,Over Budget,-29596.52,-3.71,Within Budget,2244.21,10075.37,3.84,235385.89,GREEN,GREEN,GREEN,1,29.36
2023-03-13,Automotive Components,Drive Shaft,India,Client_09,South Zone,Labour,778,6379.18,4963002.04,2440083.58,2522918.46,728343.56,1794574.9,4714117.82,3168427.14,2857810.08,22.6,66,408,2023,3,Mar,1,Q1-2023,Mar-2023,11,50.83,36.16,14.68,248884.22,5.28,On Track,310617.06,10.87,Over Budget,7765.75,75197.0,6.18,14020480.76,GREEN,RED,RED,1,29.36
2023-03-13,Industrial Equipment,Hydraulic Pump,Germany,Client_03,South Zone,Labour,509,4677.39,2380791.51,1400760.18,980031.33,267589.42,712441.91,2029060.0,1668349.6,1690059.42,14.3,110,372,2023,3,Mar,1,Q1-2023,Mar-2023,11,41.16,29.92,11.24,351731.51,17.33,On Track,-21709.82,-1.28,Within Budget,4484.81,21643.56,3.38,4255664.82,GREEN,GREEN,AMBER,0,29.36
2023-03-13,Industrial Equipment,Hydraulic Pump,USA,Client_14,West Zone,Production,792,7258.52,5748747.84,3991965.25,1756782.59,1249667.22,507115.37,5897673.49,5241632.47,4825970.5,9.1,27,315,2023,3,Mar,1,Q1-2023,Mar-2023,11,30.56,8.82,21.74,-148925.65,-2.53,Over Budget,415661.97,8.61,Over Budget,16640.1,212916.59,11.67,6539200.67,GREEN,AMBER,AMBER,0,29.36
2023-03-14,Industrial Equipment,CNC Module,Japan,Client_05,North Zone,Logistics,495,2569.71,1272006.45,675350.34,596656.11,246667.48,349988.63,1208412.45,922017.82,1020317.23,17.3,73,648,2023,3,Mar,1,Q1-2023,Mar-2023,11,46.91,27.51,19.39,63594.0,5.26,On Track,-98299.41,-9.63,Within Budget,1422.87,17424.75,8.88,2750713.95,GREEN,GREEN,RED,0,29.36
2023-03-14,Consumer Electronics,Power Unit,Japan,Client_04,South Zone,Overhead,56,7616.18,426506.08,230184.75,196321.33,74392.5,121928.83,473194.65,304577.25,292117.0,8.0,114,706,2023,3,Mar,1,Q1-2023,Mar-2023,11,46.03,28.59,17.44,-46688.57,-9.87,Over Budget,12460.25,4.27,Over Budget,431.41,3741.28,6.19,426506.08,GREEN,GREEN,AMBER,0,29.36
2023-03-14,Consumer Electronics,Power Unit,USA,Client_11,Export Division,Logistics,540,2856.37,1542439.8,1095803.45,446636.35,333548.02,113088.33,1426635.48,1429351.47,1496230.63,11.8,83,840,2023,3,Mar,1,Q1-2023,Mar-2023,11,28.96,7.33,21.62,115804.32,8.12,On Track,-66879.16,-4.47,Within Budget,1701.61,18583.61,10.12,2275098.7,GREEN,GREEN,AMBER,0,29.36
2023-03-15,Automotive Components,Gear Box,Japan,Client_09,West Zone,Overhead,166,7490.5,1243423.0,626618.06,616804.94,273144.96,343659.98,1100148.09,899763.02,957553.27,0.6,103,512,2023,3,Mar,1,Q1-2023,Mar-2023,11,49.61,27.64,21.97,143274.91,13.02,On Track,-57790.25,-6.04,Within Budget,1757.35,12072.07,4.97,93256.72,GREEN,GREEN,GREEN,1,29.36
2023-03-15,Consumer Electronics,Power Unit,Japan,Client_10,North Zone,Labour,739,4244.77,3136885.03,1948007.9,1188877.13,404791.61,784085.52,3316059.73,2352799.51,2474337.45,18.9,19,499,2023,3,Mar,1,Q1-2023,Mar-2023,11,37.9,25.0,12.9,-179174.7,-5.4,Over Budget,-121537.94,-4.91,Within Budget,4715.03,165099.21,26.26,7410890.88,GREEN,GREEN,RED,0,29.36
2023-03-16,Consumer Electronics,Display Module,UK,Client_13,Export Division,R&D,758,3637.26,2757043.08,1268037.43,1489005.65,596104.05,892901.6,2957172.27,1864141.48,2003861.26,14.3,20,151,2023,3,Mar,1,Q1-2023,Mar-2023,11,54.01,32.39,21.62,-200129.19,-6.77,Over Budget,-139719.78,-6.97,Within Budget,12345.31,137852.15,7.55,4928214.51,GREEN,GREEN,AMBER,0,29.36
2023-03-16,Automotive Components,Gear Box,Germany,Client_20,North Zone,R&D,710,5581.04,3962538.4,2210687.46,1751850.94,754157.97,997692.97,4626889.82,2964845.43,2915360.17,0.3,43,267,2023,3,Mar,1,Q1-2023,Mar-2023,11,44.21,25.18,19.03,-664351.42,-14.36,Over Budget,49485.26,1.7,Over Budget,11104.29,92152.06,6.21,148595.19,GREEN,GREEN,GREEN,1,29.36
2023-03-17,Consumer Electronics,Wiring Harness,UK,Client_19,Export Division,Logistics,506,3305.9,1672785.4,961896.88,710888.52,303688.6,407199.92,1787467.27,1265585.48,1159502.57,23.9,71,147,2023,3,Mar,1,Q1-2023,Mar-2023,11,42.5,24.34,18.15,-114681.87,-6.42,Over Budget,106082.91,9.15,Over Budget,8609.43,23560.36,2.07,4997446.38,GREEN,AMBER,RED,0,29.36
2023-03-17,Industrial Equipment,Robotic Arm,India,Client_04,South Zone,Overhead,369,3073.0,1133937.0,750386.1,383550.9,184303.07,199247.83,1072010.55,934689.17,844425.8,17.3,67,366,2023,3,Mar,1,Q1-2023,Mar-2023,11,33.82,17.57,16.25,61926.45,5.78,On Track,90263.37,10.69,Over Budget,2553.8,16924.43,5.46,2452138.76,GREEN,RED,RED,0,29.36
2023-03-18,Automotive Components,Gear Box,India,Client_04,North Zone,Overhead,713,1320.22,941316.86,626929.77,314387.09,199173.89,115213.2,1022812.51,826103.66,829274.69,13.2,52,613,2023,3,Mar,1,Q1-2023,Mar-2023,11,33.4,12.24,21.16,-81495.65,-7.97,Over Budget,-3171.03,-0.38,Within Budget,1347.64,18102.25,11.79,1553172.82,GREEN,GREEN,AMBER,0,29.36
2023-03-18,Industrial Equipment,Robotic Arm,Germany,Client_13,South Zone,Logistics,705,5429.81,3828016.05,2131467.06,1696548.99,721529.75,975019.24,4355957.09,2852996.81,2818469.85,10.3,10,761,2023,3,Mar,1,Q1-2023,Mar-2023,11,44.32,25.47,18.85,-527941.04,-12.12,Over Budget,34526.96,1.23,Over Budget,3749.01,382801.6,76.1,4928570.66,GREEN,GREEN,AMBER,0,29.36
2023-03-19,Automotive Components,Brake Assembly,USA,Client_03,Export Division,Production,599,1902.2,1139417.8,613024.92,526392.88,176502.71,349890.17,1041937.44,789527.63,858242.41,12.7,91,360,2023,3,Mar,1,Q1-2023,Mar-2023,11,46.2,30.71,15.49,97480.36,9.36,On Track,-68714.78,-8.01,Within Budget,2193.13,12521.07,3.96,1808825.76,GREEN,GREEN,AMBER,0,29.36
2023-03-19,Consumer Electronics,Display Module,UK,Client_13,Export Division,Production,406,3139.89,1274795.34,731251.11,543544.23,153872.01,389672.22,1354459.84,885123.12,948982.29,22.0,85,126,2023,3,Mar,1,Q1-2023,Mar-2023,11,42.64,30.57,12.07,-79664.5,-5.88,Over Budget,-63859.17,-6.73,Within Budget,7024.79,14997.59,1.48,3505687.18,GREEN,GREEN,RED,0,29.36
2023-03-19,Consumer Electronics,Power Unit,USA,Client_04,South Zone,Overhead,169,1872.83,316508.27,201687.89,114820.38,51052.46,63767.92,307192.19,252740.35,230774.22,9.2,33,538,2023,3,Mar,1,Q1-2023,Mar-2023,11,36.28,20.15,16.13,9316.08,3.03,On Track,21966.13,9.52,Over Budget,469.78,9591.16,16.3,363984.51,GREEN,AMBER,AMBER,0,29.36
2023-03-21,Consumer Electronics,Wiring Harness,Germany,Client_18,South Zone,Labour,345,1552.22,535515.9,286467.06,249048.84,82533.77,166515.07,449458.52,369000.83,356517.31,0.2,27,239,2023,3,Mar,1,Q1-2023,Mar-2023,12,46.51,31.09,15.41,86057.38,19.15,On Track,12483.52,3.5,Over Budget,1543.94,19833.92,8.85,13387.9,GREEN,GREEN,GREEN,0,29.36
2023-03-22,Industrial Equipment,Sensor Array,UK,Client_16,West Zone,Labour,475,5826.07,2767383.25,1576965.59,1190417.66,332280.86,858136.8,2832536.33,1909246.45,2044824.74,5.3,14,321,2023,3,Mar,1,Q1-2023,Mar-2023,12,43.02,31.01,12.01,-65153.08,-2.3,Over Budget,-135578.29,-6.63,Within Budget,5947.81,197670.23,22.93,1833391.4,GREEN,GREEN,GREEN,1,29.36
2023-03-22,Automotive Components,Suspension Unit,USA,Client_06,West Zone,R&D,557,4622.95,2574983.15,1237451.85,1337531.3,292787.94,1044743.36,2830011.26,1530239.79,1648967.84,8.8,115,814,2023,3,Mar,1,Q1-2023,Mar-2023,12,51.94,40.57,11.37,-255028.11,-9.01,Over Budget,-118728.05,-7.2,Within Budget,1879.9,22391.16,7.08,2832481.47,GREEN,GREEN,AMBER,1,29.36
2023-03-23,Automotive Components,Clutch Kit,UK,Client_07,West Zone,Production,719,6135.09,4411129.71,2339581.21,2071548.5,970084.71,1101463.79,4331304.33,3309665.92,3189387.61,19.6,66,160,2023,3,Mar,1,Q1-2023,Mar-2023,12,46.96,24.97,21.99,79825.38,1.84,On Track,120278.31,3.77,Over Budget,20685.41,66835.3,2.42,10807267.79,GREEN,GREEN,RED,0,29.36
2023-03-24,Automotive Components,Brake Assembly,UK,Client_12,Export Division,Labour,219,5121.13,1121527.47,742349.48,379177.99,221640.28,157537.71,1244849.04,963989.76,980201.99,12.8,86,591,2023,3,Mar,1,Q1-2023,Mar-2023,12,33.81,14.05,19.76,-123321.57,-9.91,Over Budget,-16212.23,-1.65,Within Budget,1631.12,13041.02,6.87,1794443.95,GREEN,GREEN,AMBER,0,29.36
